Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
9YRGMWQX,journalArticle,2017,"Knudsen, Michael Dahl; Petersen, Steffen",Model predictive control for demand response of domestic hot water preparation in ultra-low temperature district heating systems,ENERGY AND BUILDINGS,,0378-7788,10.1016/j.enbuild.2017.04.023,,,7/1/2017,3/7/2023 3:38,7/18/2023 15:46,,55-64,,,146,,,,,,,,,,,,,,,,,,,C:\Users\yuhang.zhang\Zotero\storage\CE9V4ISD\Knudsen 和 Petersen - 2017 - Model predictive control for demand response of do.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3QY77NR,journalArticle,2017,Qunli Zhang; Lin Zhang; Jinzhe Nie; Yinlong Li,Techno-economic analysis of air source heat pump applied for space heating in northern China,,,,10.1016/j.apenergy.2017.06.083,https://www.sciencedirect.com/science/article/pii/S0306261917308310,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\QUMRNQS7\Qunli Zhang et al. - 2017 - Techno-economic analysis of air source heat pump a.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EJ5TKPI3,journalArticle,2017,M. Jangsten; J. Kensby; J.-O. Dalenbäck; A. Trüschel,Survey of radiator temperatures in buildings supplied by district heating,,,,10.1016/j.energy.2017.07.017,https://www.sciencedirect.com/science/article/pii/S0360544217311921,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\V5NYQMV8\M. Jangsten et al. - 2017 - Survey of radiator temperatures in buildings suppl.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5PFHTNBE,journalArticle,2017,Víctor F. Sánchez; Amaia Uriarte; Eneritz Barreiro; Matteo Porta,Smart dual thermal network,,,,10.2495/eq-v2-n4-315-326,"https://books.google.com/books?hl=en&lr=&id=SoJWDwAAQBAJ&oi=fnd&pg=PA1&dq=bidirectional,+district+cooling&ots=phB0f_LjKO&sig=k0goA25jdg9_T9s2qrecG36_zuA",,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: International Information and Engineering Technology Association,,C:\Users\yuhang.zhang\Zotero\storage\JII6D275\Víctor F. Sánchez et al. - 2017 - Smart dual thermal network.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RYCZ5M52,journalArticle,2017,Andrew Lake; Behnaz Rezaie; Steven Beyerlein,Review of district heating and cooling systems for a sustainable future,,,,10.1016/j.rser.2016.09.061,https://www.sciencedirect.com/science/article/pii/S1364032116305585,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\KAT8EKD2\Andrew Lake et al. - 2017 - Review of district heating and cooling systems for.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UQFMUPU5,journalArticle,2017,D.F. Dominković; K.A. Bin Abdul Rashid; A. Romagnoli; A.S. Pedersen; K.C. Leong; G. Krajačić; N. Duić,Potential of district cooling in hot and humid climates,,,,10.1016/j.apenergy.2017.09.052,https://www.sciencedirect.com/science/article/pii/S0306261917313351,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\H7I4TMWC\D.F. Dominković et al. - 2017 - Potential of district cooling in hot and humid cli.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGCTIJLM,journalArticle,2017,Florian Ruesch; Michel Haller,Potential and limitations of using low-temperature district heating and cooling networks for direct cooling of buildings,,,,10.1016/j.egypro.2017.07.443,https://www.sciencedirect.com/science/article/pii/S1876610217333982,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\T7V37VA3\Florian Ruesch and Michel Haller - 2017 - Potential and limitations of using low-temperature.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGXVK745,journalArticle,2017,Xueqin Wu; Zhenqian Chen,Performance analysis of a district cooling system based on operation data,,,,10.1016/j.proeng.2017.10.335,https://www.sciencedirect.com/science/article/pii/S1877705817350026,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\3TYB22QA\Xueqin Wu and Zhenqian Chen - 2017 - Performance analysis of a district cooling system .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCASCDCN,journalArticle,2017,Adzuieen Nordin; Mohd Amin Abd Majid,Parametric study on the effects of pinch and approach points on heat recovery steam generator performance at a district cooling system,,,,10.15282/jmes.11.2.2017.6.0240,https://journal.ump.edu.my/jmes/article/view/8037,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Universiti Malaysia Pahang Publishing,,C:\Users\yuhang.zhang\Zotero\storage\M3DFXVCY\Adzuieen Nordin and Mohd Amin Abd Majid - 2017 - Parametric study on the effects of pinch and appro.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NVC6TZ55,journalArticle,2017,Dietrich Schmidt; Anna Kallert; Markus Blesl; Svend Svendsen; Hongwei Li; Natasa Nord; Kari Sipilä,Low temperature district heating for future energy systems,,,,10.1016/j.egypro.2017.05.052,https://www.sciencedirect.com/science/article/pii/S1876610217322592,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\7FJAUTPY\Dietrich Schmidt et al. - 2017 - Low temperature district heating for future energy.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99U6ZDZZ,journalArticle,2017,Helge Averfalk; Paul Ingvarsson; Urban Persson; Mei Gong; Sven Werner,Large heat pumps in Swedish district heating systems,,,,10.1016/j.rser.2017.05.135,https://www.sciencedirect.com/science/article/pii/S1364032117307839,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\NBJ4TTDD\Helge Averfalk et al. - 2017 - Large heat pumps in Swedish district heating syste.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTYTYM33,journalArticle,2017,Andrei David; Brian Vad Mathiesen; Helge Averfalk; Sven Werner; Henrik Lund,Heat roadmap Europe: large-scale electric heat pumps in district heating systems,,,,10.3390/en10040578,https://www.mdpi.com/1996-1073/10/4/578,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: MDPI AG,,C:\Users\yuhang.zhang\Zotero\storage\UGSZ4K35\Andrei David et al. - 2017 - Heat roadmap Europe large-scale electric heat pum.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DN4N64JQ,journalArticle,2017,Puning Xue; Zhigang Zhou; Xiumu Fang; Xin Chen; Lin Liu; Yaowen Liu; Jing Liu,Fault detection and operation optimization in district heating substations based on data mining techniques,,,,10.1016/j.apenergy.2017.08.035,https://www.sciencedirect.com/science/article/pii/S0306261917310401,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\JJA7WEAF\Puning Xue et al. - 2017 - Fault detection and operation optimization in dist.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VFPEKSS3,journalArticle,2017,Helge Averfalk; Sven Werner,Essential improvements in future district heating systems,,,,10.1016/j.egypro.2017.05.069,https://www.sciencedirect.com/science/article/pii/S1876610217322762,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\5PFDFVHK\Helge Averfalk and Sven Werner - 2017 - Essential improvements in future district heating .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6HTNNFQC,journalArticle,2017,Nadège Vetterli; Matthias Sulzer; Urs-Peter Menti,Energy monitoring of a low temperature heating and cooling district network,,,,10.1016/j.egypro.2017.07.289,https://www.sciencedirect.com/science/article/pii/S1876610217328874,,2017,7/18/2023 15:39,7/18/2023 15:46,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\GVHNNGKH\Nadège Vetterli et al. - 2017 - Energy monitoring of a low temperature heating and.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YY2L3HZQ,journalArticle,2017,I. Hussain; Z. Ullah; S. M. Ali; B. Khan; M. F. Qureshi; C. A. Mehmood,Energy Management Model for Energy District Prosumers and Utility: A Case Study of Texas State,,,,10.1109/fit.2017.00057,https://ieeexplore.ieee.org/abstract/document/8261051/,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: IEEE,,C:\Users\yuhang.zhang\Zotero\storage\ZSVKWLTK\I. Hussain et al. - 2017 - Energy Management Model for Energy District Prosum.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T538VSUF,journalArticle,2017,Ilias DIMOULKAS; Mikael AMELIN; Fabian LEVIHN,District heating system operation in power systems with high share of wind power,,,,10.1007/s40565-017-0344-6,https://ieeexplore.ieee.org/abstract/document/8940992/,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Springer Science and Business Media LLC,,C:\Users\yuhang.zhang\Zotero\storage\F3794MRR\Ilias DIMOULKAS et al. - 2017 - District heating system operation in power systems.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCYMNFK7,journalArticle,2017,B. Rismanchi,"District energy network (DEN), current global status and future development",,,,10.1016/j.rser.2016.11.025,https://www.sciencedirect.com/science/article/pii/S1364032116307791,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,"C:\Users\yuhang.zhang\Zotero\storage\DQJ8GQVY\B. Rismanchi - 2017 - District energy network (DEN), current global stat.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G8UN3JCA,journalArticle,2017,Chris Butters; Adzuieen Nordin; Danny Tam Hong Khai,District cooling: A key solution for hot climate cities,,,,10.1007/978-981-10-6638-2_11,https://link.springer.com/chapter/10.1007/978-981-10-6638-2_11,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Springer Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XUU9MY7C,journalArticle,2017,Gloria D. Elliott; Shangping Wang; Barry J. Fuller,Cryoprotectants: A review of the actions and applications of cryoprotective solutes that modulate cell recovery from ultra-low temperatures,,,,10.1016/j.cryobiol.2017.04.004,https://www.sciencedirect.com/science/article/pii/S0011224017301463,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\FHMRJG26\Gloria D. Elliott et al. - 2017 - Cryoprotectants A review of the actions and appli.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C4TWIL3C,journalArticle,2017,Geun-yong Ham; Dong-hoon Lee,Consideration of high-efficient Waste-to-Energy with district energy for sustainable solid waste management in Korea,,,,10.1016/j.egypro.2017.05.099,https://www.sciencedirect.com/science/article/pii/S1876610217323068,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\9BI9M2RF\Geun-yong Ham and Dong-hoon Lee - 2017 - Consideration of high-efficient Waste-to-Energy wi.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T55FU8ET,journalArticle,2017,Jelena Ziemele; Armands Gravelsins; Andra Blumberga; Dagnija Blumberga,Combining energy efficiency at source and at consumer to reach 4th generation district heating: Economic and system dynamics analysis,,,,10.1016/j.energy.2017.04.123,https://www.sciencedirect.com/science/article/pii/S0360544217306898,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\EIKGQXHD\Jelena Ziemele et al. - 2017 - Combining energy efficiency at source and at consu.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QR5F6BRB,journalArticle,2017,Fabian Levihn,CHP and heat pumps to balance renewable power production: Lessons from the district heating network in Stockholm,,,,10.1016/j.energy.2017.01.118,https://www.sciencedirect.com/science/article/pii/S036054421730124X,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\MUQLG393\Fabian Levihn - 2017 - CHP and heat pumps to balance renewable power prod.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTHTJL9J,journalArticle,2017,Nicolas Lamaison; Roland Bavière; David Cheze; Cedric Paulus,A multi-criteria analysis of bidirectional solar district heating substation architecture,,,,10.18086/swc.2017.10.02,http://proceedings.ises.org/paper/swc2017/swc2017-0050-Lamaison.pdf,,2017,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: International Solar Energy Society,,C:\Users\yuhang.zhang\Zotero\storage\EIVBNZN8\Nicolas Lamaison et al. - 2017 - A multi-criteria analysis of bidirectional solar d.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8777D7MH,journalArticle,2016,"Østergaard, Poul Alberg; Andersen, Anders N.",Booster heat pumps and central heat pumps in district heating,Applied Energy,,0306-2619,10.1016/j.apenergy.2016.02.144,https://www.sciencedirect.com/science/article/pii/S0306261916303105,"District heating (DH) enables the utilisation and distribution of heating from sources unfeasible for stand-alone applications and combined with cogeneration of heat and power (CHP), has been the cornerstone of Denmark’s realisation of a steady national primary energy supply over the last four decades. However, progressively more energy-efficient houses and a steadily improving heat pump (HP) performance for individual dwellings is straining the competitive advantage of the CHP–DH combination as DH grid losses are growing in relative terms due to decreasing heating demands of buildings and relatively high DH supply temperatures. A main driver for the DH water temperature is the requirements for domestic hot water (DHW) production. This article investigates two alternatives for DHW supply: (a) DH based on central HPs combined with a heat exchanger, and (b) a combination of DH based on central HPs and a small booster HP using DH water as low-temperature source for DHW production. The analyses are conducted using the energyPRO simulation model and are conducted with hourly varying factors; heating demands, DH grid losses, HP coefficient of performance (COP) and spot market prices in order to be able to analyse the relative performance of the two options and their performance over the year. Results are also compared to individual boilers and individual HPs. The results indicate that applying booster HPs enables the DH system to operate at substantially lower temperature levels, improving the COP of central DH HPs while simultaneously lowering DH grid losses significantly. Thus, DH performance is increased significantly. Additionally, performance for the DH HP with booster combination is considerably better than individual boiler or HP solutions.",12/15/2016,3/7/2023 3:35,7/18/2023 15:46,3/7/2023 3:35,1374-1388,,,184,,Applied Energy,,,,,,,,en,,,,,ScienceDirect,,,,C:\Users\yuhang.zhang\Zotero\storage\ZRPYQEFV\Østergaard 和 Andersen - 2016 - Booster heat pumps and central heat pumps in distr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SF8B7PA4,journalArticle,2016,"Oppelt, Thomas; Urbaneck, Thorsten; Gross, Ulrich; Platzer, Bernd",Dynamic thermo-hydraulic model of district cooling networks,Applied Thermal Engineering,,1359-4311,10.1016/j.applthermaleng.2016.03.168,https://www.sciencedirect.com/science/article/pii/S1359431116304768,"In the present paper, the dynamic thermo-hydraulic model ISENA is presented which can be applied for answering different questions occurring in design and operation of district cooling networks—e.g. related to economic and energy efficiency. The network model consists of a quasistatic hydraulic model and a transient thermal model based on tracking water segments through the whole network (Lagrangian method). Applying this approach, numerical errors and balance inaccuracies can be avoided which leads to a higher quality of results compared to other network models. Verification and validation calculations are presented in order to show that ISENA provides reliable results and is suitable for practical application.",6/5/2016,2/7/2023 1:01,7/18/2023 15:46,1/30/2023 6:32,336-345,,,102,,Applied Thermal Engineering,,,,,,,,en,,,,,ScienceDirect,,39 citations (Crossref) [2023-03-05],,C:\Users\yuhang.zhang\Zotero\storage\E3G7W4D3\Oppelt et al. - 2016 - Dynamic thermo-hydraulic model of district cooling.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L9AD7I9N,journalArticle,2016,"Yang, Xiaochen; Li, Hongwei; Svendsen, Svend",Evaluations of different domestic hot water preparing methods with ultra-low-temperature district heating,ENERGY,,0360-5442,10.1016/j.energy.2016.04.109,,,8/15/2016,3/7/2023 3:38,7/18/2023 15:46,,248-259,,,109,,,,,,,,,,,,,,,,,,,C:\Users\yuhang.zhang\Zotero\storage\6N3ZF2PJ\Yang 等 - 2016 - Evaluations of different domestic hot water prepar.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z2MRE32B,journalArticle,2016,"Yang, Xiaochen; Li, Hongwei; Svendsen, Svend","Energy, economy and exergy evaluations of the solutions for supplying domestic hot water from low-temperature district heating in Denmark",ENERGY CONVERSION AND MANAGEMENT,,0196-8904,10.1016/j.enconman.2016.05.057,,,8/15/2016,3/7/2023 3:38,7/18/2023 15:46,,142-152,,,122,,,,,,,,,,,,,,,,,,,"C:\Users\yuhang.zhang\Zotero\storage\TLJKBMVT\Yang 等 - 2016 - Energy, economy and exergy evaluations of the solu.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXNMDJWT,journalArticle,2016,Marcus Fuchs; Jens Teichmann; Moritz Lauster; Peter Remmen; Rita Streblow; Dirk Müller,Workflow automation for combined modeling of buildings and district energy systems,,,,10.1016/j.energy.2016.04.023,https://www.sciencedirect.com/science/article/pii/S0360544216304297,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\XIIIJG45\Marcus Fuchs et al. - 2016 - Workflow automation for combined modeling of build.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9XBJKSH7,journalArticle,2016,Satu Paiho; Francesco Reda,Towards next generation district heating in Finland,,,,10.1016/j.rser.2016.07.049,https://www.sciencedirect.com/science/article/pii/S1364032116303768,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\BBEHUULK\Satu Paiho and Francesco Reda - 2016 - Towards next generation district heating in Finlan.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2NWJCGI9,journalArticle,2016,Jelena Ziemele; Armands Gravelsins; Andra Blumberga; Girts Vigants; Dagnija Blumberga,System dynamics model analysis of pathway to 4th generation district heating in Latvia,,,,10.1016/j.energy.2015.11.073,https://www.sciencedirect.com/science/article/pii/S0360544215016369,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\PT9NZBDR\Jelena Ziemele et al. - 2016 - System dynamics model analysis of pathway to 4th g.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PI7PR3UF,journalArticle,2016,Mahmut Sami Buker; Saffa B. Riffat,Solar assisted heat pump systems for low temperature water heating applications: A systematic review,,,,10.1016/j.rser.2015.10.157,https://www.sciencedirect.com/science/article/pii/S1364032115012368,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\WI9U7XY7\Mahmut Sami Buker and Saffa B. Riffat - 2016 - Solar assisted heat pump systems for low temperatu.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BZ5BD4K,journalArticle,2016,Henrik Lund; Neven Duic; Poul Alberg Østergaard; Brian Vad Mathiesen,Smart energy systems and 4th generation district heating,,,,10.1016/j.energy.2016.07.105,https://www.sciencedirect.com/science/article/pii/S0360544216310313,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\2AED6DHV\Henrik Lund et al. - 2016 - Smart energy systems and 4th generation district h.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WVFP2MK9,journalArticle,2016,Wenjie Gang; Shengwei Wang; Godfried Augenbroe; Fu Xiao,Robust optimal design of district cooling systems and the impacts of uncertainty and reliability,,,,10.1016/j.enbuild.2016.04.012,https://www.sciencedirect.com/science/article/pii/S0378778816302468,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\J59Y46R5\Wenjie Gang et al. - 2016 - Robust optimal design of district cooling systems .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8Q2E4V49,journalArticle,2016,Dorte Skaarup Østergaard; Svend Svendsen,Replacing critical radiators to increase the potential to use low-temperature district heating–A case study of 4 Danish single-family houses from the 1930s,,,,10.1016/j.energy.2016.03.140,https://www.sciencedirect.com/science/article/pii/S0360544216303930,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\PLBBEFD2\Dorte Skaarup Østergaard and Svend Svendsen - 2016 - Replacing critical radiators to increase the poten.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZLZFZQ8V,journalArticle,2016,Lisa Brange; Jessica Englund; Patrick Lauenburg,Prosumers in district heating networks–A Swedish case study,,,,10.1016/j.apenergy.2015.12.020,https://www.sciencedirect.com/science/article/pii/S0306261915015937,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\UQCT35QK\Lisa Brange et al. - 2016 - Prosumers in district heating networks–A Swedish c.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EQRUJ56C,journalArticle,2016,A. Bukshaisha; A. H. Beitelmal,Optimizing the cost and energy performance of district cooling system with the low delta-T syndrome,,,,10.2495/eq160151,https://orca.cardiff.ac.uk/id/eprint/68282/,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: WIT Press,,C:\Users\yuhang.zhang\Zotero\storage\W2244VWK\A. Bukshaisha and A. H. Beitelmal - 2016 - Optimizing the cost and energy performance of dist.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6X7YGTKB,journalArticle,2016,Tobias Falke; Stefan Krengel; Ann-Kathrin Meinerzhagen; Armin Schnettler,Multi-objective optimization and simulation model for the design of distributed energy systems,,,,10.1016/j.apenergy.2016.03.044,https://www.sciencedirect.com/science/article/pii/S0306261916303646,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\VXAKZKNP\Tobias Falke et al. - 2016 - Multi-objective optimization and simulation model .pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENAQXCWG,journalArticle,2016,Xuezhi Liu; Pierluigi Mancarella,"Modelling, assessment and Sankey diagrams of integrated electricity-heat-gas networks in multi-vector district energy systems",,,,10.1016/j.apenergy.2015.08.089,https://www.sciencedirect.com/science/article/pii/S0306261915010259,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,"C:\Users\yuhang.zhang\Zotero\storage\USYW432Q\Xuezhi Liu and Pierluigi Mancarella - 2016 - Modelling, assessment and Sankey diagrams of integ.pdf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGPTTNFQ,journalArticle,2016,Rasmus Lund; Urban Persson,Mapping of potential heat sources for heat pumps for district heating in Denmark,,,,10.1016/j.energy.2015.12.127,https://www.sciencedirect.com/science/article/pii/S0360544215017727,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\MYPNZHHC\Rasmus Lund and Urban Persson - 2016 - Mapping of potential heat sources for heat pumps f.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECYWVINY,journalArticle,2016,M. Köfinger; D. Basciotti; R.R. Schmidt; E. Meissner; C. Doczekal; A. Giovannini,"Low temperature district heating in Austria: Energetic, ecologic and economic comparison of four case studies",,,,10.1016/j.energy.2015.12.103,https://www.sciencedirect.com/science/article/pii/S036054421501748X,,2016,7/18/2023 15:39,7/18/2023 15:39,,,,,,,,,,,,,,,,,,,,,,Publisher: Elsevier BV,,C:\Users\yuhang.zhang\Zotero\storage\W9XU9K9L\M. Köfinger et al. - 2016 - Low temperature district heating in Austria Energ.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
